"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ifit3",4013.03019394902,4.70240126581311,0.554007552419101,43.4617057164847,4.32337670203596e-11,5.04814276861338e-09
"Il21r",7.24011877235628,-4.78036224268732,0.803857823452471,43.2917644574005,4.71564119271562e-11,5.4307391105699e-09
"Tmem268",63.4506424616622,3.52007239634731,0.565085900708302,43.2063724688409,4.92599844478665e-11,5.59633363855694e-09
"Lsp1",2190.2229302824,1.67635652144776,0.236773319241614,42.9173181222113,5.71029161626797e-11,6.40085621572864e-09
"Fn1",260.275242405257,-5.33542034275158,0.790658469547163,42.826731503524,5.98092672122118e-11,6.6160067033298e-09
"Top2b",30.2481382659644,-2.49754875419719,0.395855477304548,42.7606141240573,6.1865293523429e-11,6.75456522923983e-09
"Gsdmd",102.14945196285,3.42939198168885,0.514479113290262,42.3440894849676,7.65473176202674e-11,8.25042691325113e-09
"S100a11",4500.19973375205,2.51173647773252,0.340430565997397,42.1160515434997,8.6014260025932e-11,9.15344157010139e-09
"Mx2",154.367700730536,8.08650578639673,1.35609701542557,41.9636987897107,9.29836848389136e-11,9.77142298050933e-09
"Gbp6",78.4314314248088,6.34156831759817,1.15379616453557,41.6266029511872,1.10479663003062e-10,1.14666978625524e-08
"P2ry2",181.746307048258,3.72041538757058,0.521181910209924,41.5554075693348,1.14577118194495e-10,1.17469491787941e-08
"Tap1",262.501920609368,2.77150001716597,0.39373087209435,41.0831640257257,1.4588760139864e-10,1.47768321079321e-08
"Hp",6208.49419006971,4.5455832012656,0.558971977305827,40.2805643781338,2.19986619878932e-10,2.20169942062164e-08
"Ddx58",251.437360543023,5.26934152605348,0.713502368522382,40.0871848353123,2.4287710951342e-10,2.40219748197567e-08
"Fth1",34744.1473385559,2.8079571270263,0.382695049462826,39.978496978732,2.56774016276851e-10,2.51011529632498e-08
"Irgm2",183.130607766623,4.41753808305081,0.622193397931957,39.9237831800371,2.64068200880711e-10,2.55174869517717e-08
"Rpl31",316.159559409349,-2.09034204836796,0.345307431011733,39.5934593611669,3.127289342991e-10,2.98762744392333e-08
"Ptp4a2",102.705542270255,-1.4002470841321,0.230558945680454,39.1788530725802,3.86706039827174e-10,3.65285132227759e-08
"Tmem205",54.5661265772962,2.39799992824816,0.41495206700379,39.1539133278691,3.91677411669144e-10,3.65870222211388e-08
"Nlrc5",177.994580658175,4.01418418128319,0.578740520730303,38.7109611316403,4.91441531746402e-10,4.52776920877233e-08
"Uba7",98.7395957620899,3.9392792426433,0.612591659731468,38.6949646716743,4.954856276996e-10,4.52776920877233e-08
"Psma5",224.464320930393,2.58071585818758,0.384979543379357,38.4721530941112,5.55405375636716e-10,5.02074515373964e-08
"Slfn4",195.334556138129,4.45766364798359,0.634072804022466,38.3482933662355,5.9179821392038e-10,5.2928165791794e-08
"Oasl2",185.357879817674,3.50469645445009,0.510602914831875,38.2294534775335,6.28958593546549e-10,5.53237576694007e-08
"Gclm",126.112550774714,2.14128458829747,0.339385047862623,38.2202192452677,6.31942056829606e-10,5.53237576694007e-08
"Crip1",871.151138785082,-2.20923099941533,0.371525892524172,38.2006066072159,6.38325739732588e-10,5.53237576694007e-08
"Cd80",57.7416894368551,3.88218734321695,0.67034788091108,38.0946968134516,6.73930533440554e-10,5.78136121901504e-08
"Plac8",2348.16224260725,5.36791263360798,0.65930821237971,37.8660664009756,7.57717933792417e-10,6.43447946403318e-08
"Cd300a",326.351647997871,2.04979513240835,0.310521858188573,37.8254397070111,7.73662767434562e-10,6.50418288582236e-08
"Prkacb",21.4380345123108,-2.51780227276659,0.427174957313845,37.5607597271479,8.86092708719509e-10,7.37562515069793e-08
"Arl8a",197.031916598376,1.48125095286135,0.238630759017666,37.378798295316,9.72738566208445e-10,8.01746384913176e-08
"Cfl1",920.965343306306,1.24228216587137,0.195049199331063,37.0380641649509,1.1584554102563e-09,9.45547051847057e-08
"Ubb",3238.44296463331,1.47354609024649,0.22662954782157,36.929758734426,1.22462456668018e-09,9.8994410885387e-08
"Itga4",76.9291633652296,-2.41462692422108,0.411968506132857,36.89733564004,1.24515989896427e-09,9.9249460253753e-08
"Gbp7",270.757676369562,6.59603788291379,0.944780315334151,36.8876034647928,1.25139083940738e-09,9.9249460253753e-08
"Rsad2",2162.49969529386,5.83705912525581,0.713187805569708,36.7105862220165,1.37033275258998e-09,1.07667172439476e-07
"Trim34a",158.018370468745,3.40071736083082,0.513085829479572,36.676346922551,1.39461344917278e-09,1.08560326548107e-07
"Zbp1",59.85922694256,3.91952263313516,0.679218886993517,36.5932689375245,1.4553338449715e-09,1.12247629675921e-07
"Cd7",7.48336210687724,-3.80136447344732,0.670801432727469,36.5732319489157,1.47037050542254e-09,1.12376407628066e-07
"Upp1",444.15594265667,2.68706748816259,0.396708915223558,36.4988041130201,1.52759946202532e-09,1.1505228290684e-07
"Parp9",266.611177722804,3.67741980114267,0.529442221702283,36.4922391995556,1.53275314447081e-09,1.1505228290684e-07
"Gm10358",1415.47995726844,2.38599204386785,0.352463176892213,36.410761779666,1.59818339995697e-09,1.18902016313613e-07
"Rgs19",332.560989565108,1.37241764444905,0.220197940899201,36.3831864659512,1.62095528668343e-09,1.19088685268018e-07
"Tpi1",190.038443843465,1.63772738478901,0.265168564135989,36.3735095941023,1.6290232908079e-09,1.19088685268018e-07
"Dynlt1",617.054850311652,2.9810464488282,0.430926744424527,36.3524037920444,1.64675982433099e-09,1.1934749864785e-07
"Npl",86.2585448778473,2.74759702425288,0.448274058199912,36.279318198694,1.70968583540912e-09,1.22848964258841e-07
"Gpr35",61.9267654286822,3.60094677898561,0.611577476531516,36.2565127014274,1.72980977605587e-09,1.2324161684154e-07
"Zc3hav1",94.0032030584173,3.29917160800963,0.531294202911569,36.1413378150598,1.83512392841326e-09,1.29646108119078e-07
"Csf2ra",419.386510432228,1.95181717720631,0.302657474896427,35.9042732421182,2.07253667737195e-09,1.45198465388883e-07
"Ebf1",16.4235947860198,-4.30495222232649,0.736435699538505,35.8435507079916,2.13814625262256e-09,1.485569879818e-07
"Sqstm1",381.523982974134,2.88813792531951,0.429405388395435,35.6663738955302,2.34171338216032e-09,1.60071492201858e-07
"Tspo",2041.34509867112,2.55959897814737,0.376488032970453,35.6661750936832,2.34195236598413e-09,1.60071492201858e-07
"Cd274",250.762535396004,4.93830470909199,0.703707969852886,35.4445848715358,2.62410912808784e-09,1.77910366450278e-07
"Ubxn1",232.580111856385,1.47890802222493,0.242124030565806,35.3886037970226,2.70062423081245e-09,1.81489447457399e-07
"Nxpe2",11.3717972816461,-2.98252554514198,0.528338533908954,35.3746261428986,2.72007498270873e-09,1.81489447457399e-07
"Ccrl2",1150.21591054057,3.86428210523389,0.534579314626553,35.34949412181,2.75540126506574e-09,1.82398885318171e-07
"Clic1",711.312951407803,1.45151184789448,0.231251821740933,35.2459712412711,2.90582594298588e-09,1.90853739864705e-07
"Mitd1",142.461034740452,3.74228073682276,0.578711702206245,35.2118710912778,2.95715451972263e-09,1.92719364707815e-07
"Oas3",16.5823848392464,5.84565964490902,1.24379191253781,35.1320385074484,3.0809000712621e-09,1.99239437685389e-07
"Tap2",118.809051572433,2.84089443595744,0.453626124132839,35.0418183819343,3.22700004000459e-09,2.07094575086401e-07
"Ptpn6",500.844396521211,1.97781089252786,0.308291214570424,35.019731035176,3.26381251408126e-09,2.07870240953645e-07
"Lilrc2",383.356902454379,2.44893603229375,0.374848468477141,34.9516604618195,3.37993040094668e-09,2.13647179554577e-07
"Clta",317.523059228125,1.17368688395815,0.194459977153147,34.9273451641337,3.42240384661412e-09,2.14717530884216e-07
"Apol11a",358.091326886482,4.79587919807526,0.673644854024415,34.8680243625035,3.52828037149902e-09,2.19720393208832e-07
"Slc25a4",18.1690030538168,-2.630640111341,0.463854220244346,34.7336720468115,3.7803605442528e-09,2.3368743452598e-07
"Cd63",1188.50422882205,1.8230795663622,0.285026130390183,34.6904960797767,3.86513938093757e-09,2.36983846555817e-07
"Atp6v1f",288.72039162542,2.29845337518976,0.359307335906517,34.6779826477947,3.89006433028461e-09,2.36983846555817e-07
"C2",112.817875471339,4.82115302301328,0.770643199307804,34.6447012701671,3.9571421924352e-09,2.39335931020163e-07
"Stat2",101.106511853154,3.36852712201401,0.548417147436709,34.2921762391115,4.74284612241222e-09,2.84807909650854e-07
"SCoV2_orf1ab_p2",26.3894476608893,6.51349553434251,1.29256815238003,34.2481928942842,4.85125712394917e-09,2.89251905255608e-07
"Rabgef1",63.4582365766323,3.55332288090834,0.621129847414919,33.8261001001215,6.02649040695105e-09,3.56793696135475e-07
"Psme1",491.602174377772,1.85303429981453,0.296804694496878,33.6587231452299,6.56796820832028e-09,3.86132228862578e-07
"Ankrd10",10.5191277173505,-2.7588834120322,0.499985952121066,33.5888825881221,6.80807351556743e-09,3.97468569759551e-07
"Cdkn1a",94.914727598124,5.23532085706475,0.887830934999758,33.3751888591009,7.5987224534301e-09,4.40568687351633e-07
"Rnf213",189.163285612454,3.64547582687231,0.561263726832857,33.1508109821479,8.52807988760196e-09,4.89389055146377e-07
"Plin2",247.968056266374,3.84413140466164,0.578301284700947,33.1355448251196,8.5952992207517e-09,4.89389055146377e-07
"Alox5ap",2963.07847446457,2.79072583062329,0.419710155230903,33.1310053160315,8.61538957555178e-09,4.89389055146377e-07
"St6galnac4",141.19182750237,3.13293080813842,0.503541451247908,32.9590728167357,9.411948722455e-09,5.27877144240135e-07
"Tm6sf1",6.81719623583984,-3.45280113412667,0.640783417689316,32.9528378091189,9.44218202008245e-09,5.27877144240135e-07
"Hbq1b",32.3709743687575,5.83608141233301,1.28334284349126,32.9447962273146,9.4813189937267e-09,5.27877144240135e-07
"Pla2g5",31.916923480391,4.96068632997392,1.09351403392522,32.8889609459316,9.75757713522113e-09,5.3968388799871e-07
"Bag1",139.419084155763,2.25025784089735,0.374793078229555,32.863770579557,9.8848376229823e-09,5.4314921500923e-07
"Arr3",15.3103208266729,-2.43184551576421,0.442030012051078,32.8116786742176,1.01533013011091e-08,5.54277948301458e-07
"Unc93b1",460.76283371931,2.45420505210023,0.387674011278712,32.594437018295,1.13539261847369e-08,6.15822306032797e-07
"Ch25h",90.1020124572022,7.31307994005739,1.37529477426848,32.5424394806218,1.16617915874446e-08,6.28465909459273e-07
"Lat2",337.400425871178,2.09786985553869,0.340915956495235,32.2339814097213,1.36679274337684e-08,7.31887044176375e-07
"Pomp",358.687093847645,1.42042210644668,0.240244707136594,32.2071695464904,1.38578448578547e-08,7.37360137468258e-07
"Trim21",107.745324546981,3.62084047932862,0.59306496919906,32.1511660347675,1.42631065298594e-08,7.5200534137853e-07
"Higd1a",266.072396840704,1.7982521652958,0.300188168671387,32.1445195021178,1.43119846105109e-08,7.5200534137853e-07
"Gnpda1",36.2431281196454,3.82300247153393,0.767911361456394,32.131425801947,1.44087660225691e-08,7.52388173613281e-07
"Wars1",51.7354920967025,4.06921478197369,0.758156975900383,32.0264986369644,1.5208384400519e-08,7.89240047254095e-07
"Plgrkt",222.182031465708,2.97355223618292,0.471235158458909,31.9719738077046,1.56412998102801e-08,8.04711965741749e-07
"Bles03",165.82671019092,2.64931794818782,0.433070732823362,31.9649495023998,1.56979615060838e-08,8.04711965741749e-07
"Rpl3",249.259103111653,-2.62823557649472,0.482417702670169,31.8742297991293,1.64484981240156e-08,8.38075901385451e-07
"Hcar2",833.230713701125,2.93666605436607,0.451149517963464,31.8550905162865,1.661137514212e-08,8.41276089275919e-07
"Gbp4",323.02932999509,5.71288280476165,0.823839073098473,31.7827851610307,1.72414154527736e-08,8.67955567134539e-07
"Slc16a3",294.310074130832,1.9202794837605,0.318074941151586,31.74150999085,1.76117459781e-08,8.81321121654088e-07
"Rpl35",333.01534966927,-1.30733420696748,0.240854755785921,31.4629337108523,2.03284003866631e-08,1.01124770444187e-06
"Actg1",3365.50437876548,1.49298575963858,0.248411803782951,31.4299934888092,2.06762112233883e-08,1.0224994573825e-06
"Ncoa3",41.9499620110132,-2.16916847555538,0.400870457207535,31.3080523340194,2.20164582656232e-08,1.08241148911751e-06
"Mpeg1",693.923973471111,3.11402428786719,0.480187246673504,31.2175134159778,2.30675583534987e-08,1.12749397138293e-06
"Cnp",137.953881230543,3.15313245449114,0.52020847280724,30.8458148915407,2.79363945703129e-08,1.35757959047758e-06
"Bri3",679.77415731949,2.52816024654007,0.405507472932487,30.8093668027292,2.8466052104521e-08,1.37536839105004e-06
"Slc2a6",193.503103332375,2.96399546842893,0.480890403192653,30.7373646711702,2.95421245410499e-08,1.41920366295204e-06
"Mgp",64.032761488882,3.82863460923331,0.691395510852042,30.6311000560492,3.12051514836855e-08,1.49057788933718e-06
"Rgs10",304.083747687737,2.23063344433359,0.370284806563378,30.6081318069589,3.15767513228167e-08,1.4998064879713e-06
