"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Znf329",18.0602110293075,-0.242444167137872,0.331237330818976,0.541878656500216,0.461655191494879,0.888226383014151
"Ikzf2",3.15449855299333,0.621683642346353,0.84542842021415,0.541213527755232,0.461930235928469,NA
"Tprn",6.44412289136935,0.412891312002988,0.567454704141665,0.541142984177561,0.461959422428127,0.888338188849297
"Qars1",72.9838135682826,-0.149795761016849,0.204801055534636,0.540913070069976,0.46205456679154,0.888338188849297
"Mthfr",15.7197682251245,-0.265748537084663,0.365118880533241,0.540850369454596,0.462080519324085,0.888338188849297
"Shq1",15.9632594337436,-0.255974217637641,0.34961756199436,0.540729925847245,0.462130378873253,0.888338188849297
"Dll4",273.467598198348,0.106601563975029,0.144680458760012,0.540653542299694,0.462162003492664,0.888338188849297
"Neu3",2.5481806263384,-0.619521091582258,0.875949908484658,0.540295287693425,0.462310375427285,NA
"Trib2",225.870424655798,-0.0892655736724595,0.121805735544479,0.54025857361222,0.462325584925046,0.888480094190065
"Etv1",2.23202218220294,0.769073311020787,1.03524731241031,0.539697746501488,0.462558017086948,NA
"Znf76",31.0624713582251,0.198961057917901,0.272536135553219,0.538766086657013,0.462944550449136,0.889315928546063
"Paip2b",30.7425706738782,0.19392900730686,0.267921428374537,0.538518497651403,0.463047358355064,0.889315928546063
"Tcf19",123.630480283884,0.104109526505154,0.141976465459446,0.538455489396441,0.463073527464539,0.889315928546063
"Setd1a",42.5574387217959,0.154845808209135,0.211382935040388,0.537906706526314,0.463301552153676,0.889315928546063
"Heatr6",36.8493079156937,0.214582469273117,0.292768272113198,0.537879486042812,0.463312867188998,0.889315928546063
"Dtnbp1",33.8275845989993,0.182422244081018,0.249126682479671,0.537259315878515,0.463570779444047,0.889315928546063
"Ythdc1",129.474008418176,0.106015490694073,0.144698746162395,0.536909019467615,0.463716559543275,0.889315928546063
"Hrh1",4.49930482718193,0.476200848913613,0.658765635842784,0.536602033414702,0.463844375617164,0.889315928546063
"Dhx38",35.486900105389,0.163919376623335,0.227696479068765,0.536576716184754,0.463854919153896,0.889315928546063
"Mrtfb",164.236322358098,-0.111325012103365,0.154352399101831,0.53649586981777,0.463888590745637,0.889315928546063
"Trappc8",75.6945227099548,-0.127602106874902,0.180515759336097,0.536378942333187,0.463937296608783,0.889315928546063
"Ola1",14.4648124430097,0.284542573360186,0.388645275900166,0.536323493731757,0.463960396441759,0.889315928546063
"Eif3b",101.912463149588,-0.112012427292772,0.15297219331919,0.536290809966488,0.463974013325707,0.889315928546063
"Srp72",90.4233677059871,0.10989898993809,0.150448717264401,0.536184614285332,0.464018261535551,0.889315928546063
"Dars1",143.086281707248,0.128795063506552,0.179559048658822,0.535719807800788,0.464212010183972,0.889410988206765
"Frzb",8.36502196215253,-0.39493245758403,0.554167714884752,0.535096264448242,0.464472129094114,0.889410988206765
"Ice1",79.4531757768709,-0.135537317117803,0.18582434601534,0.53508363120325,0.464477401614677,0.889410988206765
"Ppbp",140.740703501481,0.54044420030645,0.722865540823482,0.534952912493878,0.464531963047862,0.889410988206765
"Ypel1",21.4304399768814,-0.203877950090852,0.28154980237644,0.534857980347489,0.464571593736137,0.889410988206765
"Usp3",42.3603285662894,0.157599595057516,0.22251090145678,0.534734143060192,0.464623299374872,0.889410988206765
"Eya1",1.07001405495065,-0.961694231157085,1.3051690507039,0.534663081619705,0.464652973724962,NA
