"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC00539",22.6910648613063,1.02681439447717,0.639296589639217,2.58686383714245,0.10775350251148,0.180694483481303
"TIMM17A",1201.70530911163,0.356581602984878,0.217356069439234,2.5867997649774,0.107757862365831,0.180694483481303
"LINC00886",13.5119914873998,1.00906826158321,0.627962730403317,2.58553751814091,0.107843792713101,0.180810087626264
"NAMPT",7582.92566108044,0.957952665555017,0.561299206209153,2.58552884628909,0.107844383329443,0.180810087626264
"FAM66E",0.87581727088258,3.11471696517502,1.9780697452993,2.58538227666686,0.107854366326749,NA
"DCC",2.03091751609578,4.12599207499745,2.39116694351807,2.5852103910392,0.107866074914075,0.180831716461493
"IPO13",224.582106200782,0.326007202970784,0.200030734906676,2.58492777337545,0.107885329433035,0.180849256493971
"SAA4",6.02662975617972,1.81736896980902,1.10907079056442,2.58443346482376,0.10791901535854,0.180890983207722
"AC004754.1",1.03448881481727,2.9582957129469,1.90349167874496,2.58340821755417,0.107988920289935,0.180993407509489
"TMEM86A",176.474751710793,-1.06812647634277,0.700955280529182,2.58306309135301,0.108012463381403,0.181018117301243
"SAXO1",1.99898697079712,-1.40974249823625,0.913691813367436,2.5826984323271,0.108037345045615,0.181045066198639
"CD163",7732.38388835516,0.687262314816301,0.410112893169724,2.58214281893152,0.108075268140446,0.18109386328193
"NUDT17",35.6933280489892,0.529500110529411,0.325985268314769,2.58196095705524,0.108087684200581,0.181099915615048
"BRIX1",440.921650588843,-0.319231814713223,0.201816528254589,2.5811442917898,0.108143458822631,0.181178607915094
"AC239804.1",3.87052263766931,1.53123981364038,0.989833110704243,2.58096704774527,0.108155567979755,0.181184138231416
"ZSCAN31",60.7121359988068,1.18466981057984,0.689700787825812,2.57947222422773,0.108257752261629,0.181340550816099
"EXOC6B",97.3294867433872,-0.530138638499501,0.33835792250124,2.57905443406068,0.108286330833638,0.181363610198165
"C19orf71",2.09178272155793,1.92724514961122,1.2609835984897,2.57901319528459,0.108289152185409,0.181363610198165
"AC234772.3",22.247627135681,2.78151380080293,1.48034682570624,2.57729797446387,0.1084065705973,0.181511129618564
"AC131235.3",4.39291449719165,-1.22680088511885,0.778077577050058,2.57711526219818,0.108419086720912,0.181511129618564
"FBXL8",98.7121628397125,0.808174613178682,0.482256478994557,2.57706747501565,0.108422360491954,0.181511129618564
"MED17",232.148856502485,-0.276718664603119,0.174368951271729,2.57697567713085,0.108428649622186,0.181511129618564
"TAB3-AS2",1.12299604752018,2.37289984261529,1.99174218742683,2.57694393605489,0.108430824316283,0.181511129618564
"AP000569.1",8.21051206813576,-1.37973019370317,0.917125283943321,2.57692691953446,0.108431990198394,0.181511129618564
"AC004585.1",14.0496071299166,1.37044712021042,0.816808526079878,2.57681675286527,0.108439538569891,0.181511129618564
"CENPB",327.07140547042,-0.322470558029739,0.204154747812887,2.57669580795795,0.10844782610657,0.181511129618564
"PPP2CB",765.22978515011,-0.489775850270862,0.313624659778835,2.57469559323394,0.108584988240969,0.181725913930252
"ATP2A1",5.29925054516675,1.53651803499886,0.921401830080242,2.57451662609311,0.108597269965578,0.18173168265473
"AC117395.1",3.97392545341323,1.71176251242922,1.03964690186876,2.57412106584518,0.108624420932776,0.181762331293191
"APOO",360.678036418111,0.477747163826493,0.29020437656469,2.57395019416774,0.108636151746451,0.181767174347202
