"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vil1",1.93584472931869,-0.108276926855069,1.04109397983205,0.0107672733695949,0.91735546713488,0.950845371746988
"Nubpl",1.52256974058467,-0.114408169558771,1.12290655118886,0.0107109482734735,0.917571140370111,0.950914764991554
"Ykt6",10.5461931823467,-0.0390861444525402,0.441398419912836,0.0107031509322013,0.917601042126724,0.950914764991554
"Sec22b",76.2067186847843,0.0195644679783285,0.189311119810398,0.01067597544764,0.917705342595947,0.950930295145406
"Gga1",98.2635467198418,0.0226856273606286,0.220425674490635,0.0106174799199579,0.917930306666122,0.951070842261016
"Mpzl1",172.346872837076,-0.0259620845675343,0.253912612785041,0.0104761332491279,0.918476501268252,0.951436216423862
"Ccdc97",81.1136766390673,-0.0146337686530171,0.182012373126156,0.0104742406393683,0.9184838399084,0.951436216423862
"Bsdc1",9.79457421354048,0.00310608816871645,0.489387641311145,0.0104569193168729,0.918551034903812,0.951436216423862
"Mypn",1.38303475601017,-0.142670753135675,1.45125397774146,0.0104338484326405,0.918640621695451,0.951436449337692
"Rad51",2.50278438648706,0.0815156087061712,0.93841812111591,0.0103603470070084,0.918926705154061,0.95164017408572
"Slc38a6",13.0430365850948,-0.0369276398608537,0.510455684472818,0.0103355792984701,0.919023337273265,0.95164768254702
"Tmem18",101.080305247188,-0.0201713157378807,0.228964328789603,0.0102588437847686,0.919323468650458,0.951865892319501
"Wdfy1",96.4108848259672,-0.0164448073007186,0.178138596576371,0.0102271368227491,0.919447813331102,0.951902068119044
"Camta1",4.41457510468474,-0.0702334379923334,0.914202409589005,0.010090862716865,0.919984467357078,0.952327697645735
"Cuedc2",124.821635536643,-0.0248704720466368,0.248247498340064,0.0100631363747112,0.920094102284999,0.952327697645735
"Amigo2",78.6933070418469,-0.0350544970985633,0.359391105977956,0.0100547563779827,0.920127268308601,0.952327697645735
"Hk3",4.5980283875812,0.0646858910693411,0.977137116026194,0.0100242406865974,0.920248160248468,0.952360241268025
"Gde1",154.415028538066,-0.0215470054636832,0.215993518548454,0.00995529811875429,0.920521971436217,0.952551018551988
"Wee1",29.6162027350036,-0.0247482261440045,0.36758218580962,0.00987159582298602,0.920855692322354,0.952714410779008
"Glrx3",46.6929720381494,0.0328164059525055,0.33706144382534,0.00985134556511014,0.920936644483261,0.952714410779008
"Tet2",56.7750165799134,0.0256582757092396,0.258695503940914,0.00983509334629673,0.921001674932181,0.952714410779008
"Il17rc",34.5900869595266,0.0222356011555641,0.255965548973686,0.00981601771837859,0.921078072021127,0.952714410779008
"Ypel4",1.63206328060126,0.0964142631734413,1.24333875108495,0.00980374098514858,0.921127279473946,0.952714410779008
"Nckipsd",19.8832325612754,-0.0395494339504146,0.403169784048277,0.00966670875603626,0.921678656318747,0.953192098477485
"Derl3",1.9580119266364,-0.092318703093111,1.18618761295655,0.00958911520490346,0.921992620316966,0.953316846915732
"Rif1",113.594627616192,0.0182194105115883,0.187541546326182,0.00958278549464353,0.922018288477825,0.953316846915732
"Cxcl17",1.20101303574779,-0.160193624247186,1.64587172258462,0.00957127829667925,0.922064974253308,NA
"Slc38a7",30.2629794417721,-0.00923816753797809,0.28103414996612,0.00957055835198872,0.9220678960776,0.953316846915732
"Trim27",37.1562167157047,0.0258631839284047,0.29953075443017,0.00953108625596144,0.922228259815501,0.953319464341407
"Numb",341.91392187072,0.0117989727143875,0.128611227251562,0.00952586305260184,0.922249505280031,0.953319464341407
"Ibtk",31.087516215517,0.0209712175764715,0.280458948680137,0.0094947283659792,0.922376268296766,0.953357938894832
