"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1QTNF7",0.464908200670288,-1.11274334219753,0.861480414932841,2.66494242894112,0.102581536631143,NA
"SHC2",5.78013333479987,-0.613269034579784,0.382042063354711,2.66358205302404,0.102669285866202,0.347424834118695
"SNHG20",1.36169630933463,1.36394673511692,0.866093211262046,2.66277064569833,0.10272166371258,0.347424834118695
"STX17",5.07520202628552,-0.58163534785119,0.372658228236607,2.66150842377945,0.102803200601465,0.347424834118695
"DENND1A",24.8869011218195,0.241160139055913,0.148341130406107,2.66119360975193,0.102823547959738,0.347424834118695
"UCHL5",2.25183722151541,0.904628898105154,0.59834020145212,2.66046878231532,0.102870412448148,0.347424834118695
"LAMA2",2.74033724114713,-1.08241669661992,0.679885085496902,2.6595619980576,0.102929074462023,0.347424834118695
"ZCCHC10",2.15538419568584,-0.842143504158554,0.545649292504977,2.65930179690807,0.102945914246993,0.347424834118695
"ACBD3",4.4164702139047,0.69709572446015,0.42380632680214,2.65894918018553,0.102968739825422,0.347424834118695
"ZNF710",6.21461787243367,-0.713411522288733,0.44478620828407,2.65814232621963,0.103020989918154,0.347424834118695
"PLAAT3",2.19144624532606,-0.941702192842096,0.624576971948805,2.65790787700809,0.10303617777471,0.347424834118695
"TENM1",0.725952204717219,-1.78436070862858,1.32029613929756,2.65777726487462,0.103044640023347,NA
"GUSB",0.640859654013585,-1.10285866276829,0.863727728549675,2.65671893521619,0.10311323635599,NA
"LRRC28",3.53564360420908,-0.639984338959725,0.430933237516201,2.65453468442331,0.1032549680761,0.348012432290985
"UBR4",13.5684541392017,0.378970477765434,0.232595183504904,2.65354523303793,0.103319241783795,0.34807896283713
"CCDC150",0.438533873662605,-0.98058113729026,0.832443312826403,2.65337070593357,0.103330583421388,NA
"RNASEK",0.667252664549645,2.03837099986522,1.33112414064952,2.65201235553183,0.10341890236731,NA
"SHF",0.220597927894027,-1.64357216033695,1.33129449099985,2.65159908533133,0.103445789284596,NA
"EIF1AX",2.56470401000189,1.21526185281541,0.746296908849336,2.65122442731641,0.103470170747421,0.348335567082207
"ATP1B1",0.858791939312538,2.82647403770867,1.72624385813514,2.65070568871133,0.103503938867883,0.348335567082207
"BCL7A",0.285492700625973,2.25335836661264,1.41345551665942,2.650366417283,0.103526030810435,NA
"FGF2",1.96109585616115,-0.99913921010336,0.679226675883963,2.64999826428523,0.103550009240606,0.348335567082207
"MBD3",1.53979282029922,1.12942253993343,0.714147674615401,2.64963497569563,0.10357367680387,0.348335567082207
"PPFIA3",0.386508565363601,-1.42346017492281,1.03100370557929,2.64591254901204,0.10381652738725,NA
"ZNF562",3.32241075396929,-0.52321972200991,0.39214297961525,2.63836306752651,0.104310971358453,0.350664323500071
"FBXL17",23.3775948211574,-0.328467347749092,0.20308609772491,2.63751787379593,0.104366486614783,0.350700111513819
"SENP1",1.9034157971576,-0.739222108425018,0.518163167644654,2.63481913616205,0.104543965831047,0.35114552511193
"USP34",43.8396054367045,0.195607273775732,0.120656654765023,2.63343310645533,0.104635244883134,0.351301148628253
"HYOU1",0.583366474430246,2.48065267287957,1.48709088437264,2.63162145306832,0.10475468569122,NA
"ZNF316",0.740191927519225,-1.07491918433146,0.832127366136366,2.63141016513538,0.104768625453622,0.351454145383782
"PTAR1",4.2147503504818,-0.117772890165332,0.359982073157147,2.63137801073526,0.104770747024592,0.351454145383782
"PLEKHM3",4.70324187165674,-0.505310743658754,0.341100238844861,2.62885208242798,0.104937556820277,0.351741652744688
"AL354740.1",1.15123037407426,-0.839029416291829,0.711062482101631,2.62871738364682,0.104946460363436,0.351741652744688
"HLA-DQA1",1.32967768984561,-1.60896697985353,0.986081232017687,2.62747256459456,0.105028781661039,0.351763666429702
"TM9SF3",11.9722136958835,-0.283166346767446,0.240405429422821,2.62699031590856,0.105060692329083,0.351763666429702
"IRAK2",9.63562517847544,0.783696310932655,0.474586303377937,2.62657707482521,0.105088045178269,0.351763666429702
"HDHD5",1.06783830091224,-0.876633468249245,0.702334780038754,2.6229297162763,0.105329806290568,0.352421988855769
"KCTD2",0.321988540630034,-1.28767533365532,1.08340634836625,2.62282507517264,0.105336751299242,NA
"RAMP2-AS1",0.882264142974617,-1.24901033596844,0.844356410286755,2.62137441174981,0.105433083264149,0.352584354861869
"RAB14",3.9132072206188,0.720897247204918,0.458537312135102,2.62084061680534,0.105468554460984,0.352584354861869
"AC083862.3",1.38275026464847,-0.789899555917889,0.658408942316975,2.6163946544692,0.105764501775218,0.35342255060928
"KCNQ1",6.00164484330407,-0.757647351552555,0.474488141461496,2.612771832645,0.106006329671377,0.354067176478134
"OBI1-AS1",0.452824013447377,-1.52400429185538,1.1098069023691,2.61250471748603,0.106024183927736,NA
"TM6SF1",2.70635763554818,-0.686275990324892,0.487311834227473,2.6120113215609,0.106057171698619,0.354067176478134
"KRIT1",5.22613430399546,-0.427352661747339,0.307127713457484,2.61139984531673,0.106098069775647,0.354067176478134
